State,Year,Sex,Spec_Nd,Age_Bin,Race,Adopted,Numbers

Utah,2015,boy,specYes,under9,black,adopted,0

Utah,2015,boy,specYes,under9,hispanic,notAdopted,0

Utah,2015,boy,specYes,under9,hispanic,adopted,0

Utah,2015,boy,specYes,under9,other,notAdopted,0

Utah,2015,boy,specYes,under9,other,adopted,0

Utah,2015,boy,specYes,over9,white,notAdopted,0

Utah,2015,boy,specYes,over9,white,adopted,0

Utah,2015,boy,specYes,over9,black,notAdopted,0

Utah,2015,boy,specYes,over9,black,adopted,0

Utah,2015,boy,specYes,over9,hispanic,notAdopted,0

Utah,2015,boy,specYes,over9,hispanic,adopted,0

Utah,2015,boy,specYes,over9,other,notAdopted,0

Utah,2015,boy,specYes,over9,other,adopted,0

Utah,2015,girl,specNo,under9,white,notAdopted,100

Utah,2015,girl,specNo,under9,white,adopted,0

Utah,2015,girl,specNo,under9,black,notAdopted,4

Utah,2015,girl,specNo,under9,black,adopted,0

Utah,2015,girl,specNo,under9,hispanic,notAdopted,24

Utah,2015,girl,specNo,under9,hispanic,adopted,0

Utah,2015,girl,specNo,under9,other,notAdopted,8

Utah,2015,girl,specNo,under9,other,adopted,0

Utah,2015,girl,specNo,over9,white,notAdopted,82

Utah,2015,girl,specNo,over9,white,adopted,0

Utah,2015,girl,specNo,over9,black,notAdopted,8

Utah,2015,girl,specNo,over9,black,adopted,0

Utah,2015,girl,specNo,over9,hispanic,notAdopted,32

Utah,2015,girl,specNo,over9,hispanic,adopted,0

Utah,2015,girl,specNo,over9,other,notAdopted,9

Utah,2015,girl,specNo,over9,other,adopted,0

Utah,2015,girl,specYes,under9,white,notAdopted,0

Utah,2015,girl,specYes,under9,white,adopted,0

Utah,2015,girl,specYes,under9,black,notAdopted,0

Utah,2015,girl,specYes,under9,black,adopted,0

Utah,2015,girl,specYes,under9,hispanic,notAdopted,0

Utah,2015,girl,specYes,under9,hispanic,adopted,0

Utah,2015,girl,specYes,under9,other,notAdopted,0

Utah,2015,girl,specYes,under9,other,adopted,0

Utah,2015,girl,specYes,over9,white,notAdopted,0

Utah,2015,girl,specYes,over9,white,adopted,0

Utah,2015,girl,specYes,over9,black,notAdopted,0

Utah,2015,girl,specYes,over9,black,adopted,0

Utah,2015,girl,specYes,over9,hispanic,notAdopted,0

Utah,2015,girl,specYes,over9,hispanic,adopted,0

Utah,2015,girl,specYes,over9,other,notAdopted,0

Utah,2015,girl,specYes,over9,other,adopted,0

Vermont,2004,boy,specNo,under9,white,notAdopted,29

Vermont,2004,boy,specNo,under9,white,adopted,0

Vermont,2004,boy,specNo,under9,black,notAdopted,0

Vermont,2004,boy,specNo,under9,black,adopted,0

Vermont,2004,boy,specNo,under9,hispanic,notAdopted,0

Vermont,2004,boy,specNo,under9,hispanic,adopted,0

Vermont,2004,boy,specNo,under9,other,notAdopted,0

Vermont,2004,boy,specNo,under9,other,adopted,0

Vermont,2004,boy,specNo,over9,white,notAdopted,82

Vermont,2004,boy,specNo,over9,white,adopted,0

Vermont,2004,boy,specNo,over9,black,notAdopted,1

Vermont,2004,boy,specNo,over9,black,adopted,0

Vermont,2004,boy,specNo,over9,hispanic,notAdopted,1

Vermont,2004,boy,specNo,over9,hispanic,adopted,0

Vermont,2004,boy,specNo,over9,other,notAdopted,4

Vermont,2004,boy,specNo,over9,other,adopted,0

Vermont,2004,boy,specYes,under9,white,notAdopted,17

Vermont,2004,boy,specYes,under9,white,adopted,0

Vermont,2004,boy,specYes,under9,black,notAdopted,0

Vermont,2004,boy,specYes,under9,black,adopted,0

Vermont,2004,boy,specYes,under9,hispanic,notAdopted,0

Vermont,2004,boy,specYes,under9,hispanic,adopted,0

Vermont,2004,boy,specYes,under9,other,notAdopted,2

Vermont,2004,boy,specYes,under9,other,adopted,0

Vermont,2004,boy,specYes,over9,white,notAdopted,4

Vermont,2004,boy,specYes,over9,white,adopted,0

Vermont,2004,boy,specYes,over9,black,notAdopted,1

Vermont,2004,boy,specYes,over9,black,adopted,0

Vermont,2004,boy,specYes,over9,hispanic,notAdopted,0

Vermont,2004,boy,specYes,over9,hispanic,adopted,0

Vermont,2004,boy,specYes,over9,other,notAdopted,1

Vermont,2004,boy,specYes,over9,other,adopted,0

Vermont,2004,girl,specNo,under9,white,notAdopted,35

Vermont,2004,girl,specNo,under9,white,adopted,0

Vermont,2004,girl,specNo,under9,black,notAdopted,0

Vermont,2004,girl,specNo,under9,black,adopted,0

Vermont,2004,girl,specNo,under9,hispanic,notAdopted,0

Vermont,2004,girl,specNo,under9,hispanic,adopted,0

Vermont,2004,girl,specNo,under9,other,notAdopted,1

Vermont,2004,girl,specNo,under9,other,adopted,0

Vermont,2004,girl,specNo,over9,white,notAdopted,52

Vermont,2004,girl,specNo,over9,white,adopted,0

Vermont,2004,girl,specNo,over9,black,notAdopted,0

Vermont,2004,girl,specNo,over9,black,adopted,0

Vermont,2004,girl,specNo,over9,hispanic,notAdopted,0

Vermont,2004,girl,specNo,over9,hispanic,adopted,0

Vermont,2004,girl,specNo,over9,other,notAdopted,8

Vermont,2004,girl,specNo,over9,other,adopted,0

Vermont,2004,girl,specYes,under9,white,notAdopted,13

Vermont,2004,girl,specYes,under9,white,adopted,0

Vermont,2004,girl,specYes,under9,black,notAdopted,0

Vermont,2004,girl,specYes,under9,black,adopted,0

Vermont,2004,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2004,girl,specYes,under9,hispanic,adopted,0

Vermont,2004,girl,specYes,under9,other,notAdopted,0

Vermont,2004,girl,specYes,under9,other,adopted,0

Vermont,2004,girl,specYes,over9,white,notAdopted,16

Vermont,2004,girl,specYes,over9,white,adopted,0

Vermont,2004,girl,specYes,over9,black,notAdopted,0

Vermont,2004,girl,specYes,over9,black,adopted,0

Vermont,2004,girl,specYes,over9,hispanic,notAdopted,0

Vermont,2004,girl,specYes,over9,hispanic,adopted,0

Vermont,2004,girl,specYes,over9,other,notAdopted,0

Vermont,2004,girl,specYes,over9,other,adopted,0

Vermont,2005,boy,specNo,under9,white,notAdopted,23

Vermont,2005,boy,specNo,under9,white,adopted,0

Vermont,2005,boy,specNo,under9,black,notAdopted,1

Vermont,2005,boy,specNo,under9,black,adopted,0

Vermont,2005,boy,specNo,under9,hispanic,notAdopted,1

Vermont,2005,boy,specNo,under9,hispanic,adopted,0

Vermont,2005,boy,specNo,under9,other,notAdopted,2

Vermont,2005,boy,specNo,under9,other,adopted,0

Vermont,2005,boy,specNo,over9,white,notAdopted,72

Vermont,2005,boy,specNo,over9,white,adopted,0

Vermont,2005,boy,specNo,over9,black,notAdopted,5

Vermont,2005,boy,specNo,over9,black,adopted,0

Vermont,2005,boy,specNo,over9,hispanic,notAdopted,0

Vermont,2005,boy,specNo,over9,hispanic,adopted,0

Vermont,2005,boy,specNo,over9,other,notAdopted,8

Vermont,2005,boy,specNo,over9,other,adopted,0

Vermont,2005,boy,specYes,under9,white,notAdopted,24

Vermont,2005,boy,specYes,under9,white,adopted,0

Vermont,2005,boy,specYes,under9,black,notAdopted,0

Vermont,2005,boy,specYes,under9,black,adopted,0

Vermont,2005,boy,specYes,under9,hispanic,notAdopted,0

Vermont,2005,boy,specYes,under9,hispanic,adopted,0

Vermont,2005,boy,specYes,under9,other,notAdopted,0

Vermont,2005,boy,specYes,under9,other,adopted,0

Vermont,2005,boy,specYes,over9,white,notAdopted,15

Vermont,2005,boy,specYes,over9,white,adopted,0

Vermont,2005,boy,specYes,over9,black,notAdopted,0

Vermont,2005,boy,specYes,over9,black,adopted,0

Vermont,2005,boy,specYes,over9,hispanic,notAdopted,1

Vermont,2005,boy,specYes,over9,hispanic,adopted,0

Vermont,2005,boy,specYes,over9,other,notAdopted,0

Vermont,2005,boy,specYes,over9,other,adopted,0

Vermont,2005,girl,specNo,under9,white,notAdopted,26

Vermont,2005,girl,specNo,under9,white,adopted,0

Vermont,2005,girl,specNo,under9,black,notAdopted,0

Vermont,2005,girl,specNo,under9,black,adopted,0

Vermont,2005,girl,specNo,under9,hispanic,notAdopted,0

Vermont,2005,girl,specNo,under9,hispanic,adopted,0

Vermont,2005,girl,specNo,under9,other,notAdopted,1

Vermont,2005,girl,specNo,under9,other,adopted,0

Vermont,2005,girl,specNo,over9,white,notAdopted,58

Vermont,2005,girl,specNo,over9,white,adopted,0

Vermont,2005,girl,specNo,over9,black,notAdopted,0

Vermont,2005,girl,specNo,over9,black,adopted,0

Vermont,2005,girl,specNo,over9,hispanic,notAdopted,1

Vermont,2005,girl,specNo,over9,hispanic,adopted,0

Vermont,2005,girl,specNo,over9,other,notAdopted,7

Vermont,2005,girl,specNo,over9,other,adopted,0

Vermont,2005,girl,specYes,under9,white,notAdopted,14

Vermont,2005,girl,specYes,under9,white,adopted,0

Vermont,2005,girl,specYes,under9,black,notAdopted,0

Vermont,2005,girl,specYes,under9,black,adopted,0

Vermont,2005,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2005,girl,specYes,under9,hispanic,adopted,0

Vermont,2005,girl,specYes,under9,other,notAdopted,0

Vermont,2005,girl,specYes,under9,other,adopted,0

Vermont,2005,girl,specYes,over9,white,notAdopted,6

Vermont,2005,girl,specYes,over9,white,adopted,0

Vermont,2005,girl,specYes,over9,black,notAdopted,0

Vermont,2005,girl,specYes,over9,black,adopted,0

Vermont,2005,girl,specYes,over9,hispanic,notAdopted,0

Vermont,2005,girl,specYes,over9,hispanic,adopted,0

Vermont,2005,girl,specYes,over9,other,notAdopted,0

Vermont,2005,girl,specYes,over9,other,adopted,0

Vermont,2006,boy,specNo,under9,white,notAdopted,21

Vermont,2006,boy,specNo,under9,white,adopted,0

Vermont,2006,boy,specNo,under9,black,notAdopted,0

Vermont,2006,boy,specNo,under9,black,adopted,0

Vermont,2006,boy,specNo,under9,hispanic,notAdopted,0

Vermont,2006,boy,specNo,under9,hispanic,adopted,0

Vermont,2006,boy,specNo,under9,other,notAdopted,0

Vermont,2006,boy,specNo,under9,other,adopted,0

Vermont,2006,boy,specNo,over9,white,notAdopted,78

Vermont,2006,boy,specNo,over9,white,adopted,0

Vermont,2006,boy,specNo,over9,black,notAdopted,0

Vermont,2006,boy,specNo,over9,black,adopted,0

Vermont,2006,boy,specNo,over9,hispanic,notAdopted,0

Vermont,2006,boy,specNo,over9,hispanic,adopted,0

Vermont,2006,boy,specNo,over9,other,notAdopted,5

Vermont,2006,boy,specNo,over9,other,adopted,0

Vermont,2006,boy,specYes,under9,white,notAdopted,21

Vermont,2006,boy,specYes,under9,white,adopted,0

Vermont,2006,boy,specYes,under9,black,notAdopted,0

Vermont,2006,boy,specYes,under9,black,adopted,0

Vermont,2006,boy,specYes,under9,hispanic,notAdopted,1

Vermont,2006,boy,specYes,under9,hispanic,adopted,0

Vermont,2006,boy,specYes,under9,other,notAdopted,0

Vermont,2006,boy,specYes,under9,other,adopted,0

Vermont,2006,boy,specYes,over9,white,notAdopted,5

Vermont,2006,boy,specYes,over9,white,adopted,0

Vermont,2006,boy,specYes,over9,black,notAdopted,1

Vermont,2006,boy,specYes,over9,black,adopted,0

Vermont,2006,boy,specYes,over9,hispanic,notAdopted,0

Vermont,2006,boy,specYes,over9,hispanic,adopted,0

Vermont,2006,boy,specYes,over9,other,notAdopted,0

Vermont,2006,boy,specYes,over9,other,adopted,0

Vermont,2006,girl,specNo,under9,white,notAdopted,23

Vermont,2006,girl,specNo,under9,white,adopted,0

Vermont,2006,girl,specNo,under9,black,notAdopted,0

Vermont,2006,girl,specNo,under9,black,adopted,0

Vermont,2006,girl,specNo,under9,hispanic,notAdopted,0

Vermont,2006,girl,specNo,under9,hispanic,adopted,0

Vermont,2006,girl,specNo,under9,other,notAdopted,1

Vermont,2006,girl,specNo,under9,other,adopted,0

Vermont,2006,girl,specNo,over9,white,notAdopted,51

Vermont,2006,girl,specNo,over9,white,adopted,0

Vermont,2006,girl,specNo,over9,black,notAdopted,0

Vermont,2006,girl,specNo,over9,black,adopted,0

Vermont,2006,girl,specNo,over9,hispanic,notAdopted,1

Vermont,2006,girl,specNo,over9,hispanic,adopted,0

Vermont,2006,girl,specNo,over9,other,notAdopted,4

Vermont,2006,girl,specNo,over9,other,adopted,0

Vermont,2006,girl,specYes,under9,white,notAdopted,24

Vermont,2006,girl,specYes,under9,white,adopted,0

Vermont,2006,girl,specYes,under9,black,notAdopted,0

Vermont,2006,girl,specYes,under9,black,adopted,0

Vermont,2006,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2006,girl,specYes,under9,hispanic,adopted,0

Vermont,2006,girl,specYes,under9,other,notAdopted,1

Vermont,2006,girl,specYes,under9,other,adopted,0

Vermont,2006,girl,specYes,over9,white,notAdopted,14

Vermont,2006,girl,specYes,over9,white,adopted,0

Vermont,2006,girl,specYes,over9,black,notAdopted,0

Vermont,2006,girl,specYes,over9,black,adopted,0

Vermont,2006,girl,specYes,over9,hispanic,notAdopted,0

Vermont,2006,girl,specYes,over9,hispanic,adopted,0

Vermont,2006,girl,specYes,over9,other,notAdopted,0

Vermont,2006,girl,specYes,over9,other,adopted,0

Vermont,2007,boy,specNo,under9,white,notAdopted,37

Vermont,2007,boy,specNo,under9,white,adopted,0

Vermont,2007,boy,specNo,under9,black,notAdopted,0

Vermont,2007,boy,specNo,under9,black,adopted,0

Vermont,2007,boy,specNo,under9,hispanic,notAdopted,0

Vermont,2007,boy,specNo,under9,hispanic,adopted,0

Vermont,2007,boy,specNo,under9,other,notAdopted,0

Vermont,2007,boy,specNo,under9,other,adopted,0

Vermont,2007,boy,specNo,over9,white,notAdopted,72

Vermont,2007,boy,specNo,over9,white,adopted,0

Vermont,2007,boy,specNo,over9,black,notAdopted,1

Vermont,2007,boy,specNo,over9,black,adopted,0

Vermont,2007,boy,specNo,over9,hispanic,notAdopted,0

Vermont,2007,boy,specNo,over9,hispanic,adopted,0

Vermont,2007,boy,specNo,over9,other,notAdopted,4

Vermont,2007,boy,specNo,over9,other,adopted,0

Vermont,2007,boy,specYes,under9,white,notAdopted,13

Vermont,2007,boy,specYes,under9,white,adopted,0

Vermont,2007,boy,specYes,under9,black,notAdopted,0

Vermont,2007,boy,specYes,under9,black,adopted,0

Vermont,2007,boy,specYes,under9,hispanic,notAdopted,0

Vermont,2007,boy,specYes,under9,hispanic,adopted,0

Vermont,2007,boy,specYes,under9,other,notAdopted,0

Vermont,2007,boy,specYes,under9,other,adopted,0

Vermont,2007,boy,specYes,over9,white,notAdopted,10

Vermont,2007,boy,specYes,over9,white,adopted,0

Vermont,2007,boy,specYes,over9,black,notAdopted,0

Vermont,2007,boy,specYes,over9,black,adopted,0

Vermont,2007,boy,specYes,over9,hispanic,notAdopted,0

Vermont,2007,boy,specYes,over9,hispanic,adopted,0

Vermont,2007,boy,specYes,over9,other,notAdopted,0

Vermont,2007,boy,specYes,over9,other,adopted,0

Vermont,2007,girl,specNo,under9,white,notAdopted,44

Vermont,2007,girl,specNo,under9,white,adopted,0

Vermont,2007,girl,specNo,under9,black,notAdopted,3

Vermont,2007,girl,specNo,under9,black,adopted,0

Vermont,2007,girl,specNo,under9,hispanic,notAdopted,0

Vermont,2007,girl,specNo,under9,hispanic,adopted,0

Vermont,2007,girl,specNo,under9,other,notAdopted,1

Vermont,2007,girl,specNo,under9,other,adopted,0

Vermont,2007,girl,specNo,over9,white,notAdopted,43

Vermont,2007,girl,specNo,over9,white,adopted,0

Vermont,2007,girl,specNo,over9,black,notAdopted,8

Vermont,2007,girl,specNo,over9,black,adopted,0

Vermont,2007,girl,specNo,over9,hispanic,notAdopted,0

Vermont,2007,girl,specNo,over9,hispanic,adopted,0

Vermont,2007,girl,specNo,over9,other,notAdopted,4

Vermont,2007,girl,specNo,over9,other,adopted,0

Vermont,2007,girl,specYes,under9,white,notAdopted,6

Vermont,2007,girl,specYes,under9,white,adopted,0

Vermont,2007,girl,specYes,under9,black,notAdopted,1

Vermont,2007,girl,specYes,under9,black,adopted,0

Vermont,2007,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2007,girl,specYes,under9,hispanic,adopted,0

Vermont,2007,girl,specYes,under9,other,notAdopted,1

Vermont,2007,girl,specYes,under9,other,adopted,0

Vermont,2007,girl,specYes,over9,white,notAdopted,7

Vermont,2007,girl,specYes,over9,white,adopted,0

Vermont,2007,girl,specYes,over9,black,notAdopted,0

Vermont,2007,girl,specYes,over9,black,adopted,0

Vermont,2007,girl,specYes,over9,hispanic,notAdopted,1

Vermont,2007,girl,specYes,over9,hispanic,adopted,0

Vermont,2007,girl,specYes,over9,other,notAdopted,0

Vermont,2007,girl,specYes,over9,other,adopted,0

Vermont,2008,boy,specNo,under9,white,notAdopted,35

Vermont,2008,boy,specNo,under9,white,adopted,0

Vermont,2008,boy,specNo,under9,black,notAdopted,0

Vermont,2008,boy,specNo,under9,black,adopted,0

Vermont,2008,boy,specNo,under9,hispanic,notAdopted,1

Vermont,2008,boy,specNo,under9,hispanic,adopted,0

Vermont,2008,boy,specNo,under9,other,notAdopted,0

Vermont,2008,boy,specNo,under9,other,adopted,0

Vermont,2008,boy,specNo,over9,white,notAdopted,73

Vermont,2008,boy,specNo,over9,white,adopted,0

Vermont,2008,boy,specNo,over9,black,notAdopted,0

Vermont,2008,boy,specNo,over9,black,adopted,0

Vermont,2008,boy,specNo,over9,hispanic,notAdopted,2

Vermont,2008,boy,specNo,over9,hispanic,adopted,0

Vermont,2008,boy,specNo,over9,other,notAdopted,0

Vermont,2008,boy,specNo,over9,other,adopted,0

Vermont,2008,boy,specYes,under9,white,notAdopted,8

Vermont,2008,boy,specYes,under9,white,adopted,0

Vermont,2008,boy,specYes,under9,black,notAdopted,1

Vermont,2008,boy,specYes,under9,black,adopted,0

Vermont,2008,boy,specYes,under9,hispanic,notAdopted,0

Vermont,2008,boy,specYes,under9,hispanic,adopted,0

Vermont,2008,boy,specYes,under9,other,notAdopted,0

Vermont,2008,boy,specYes,under9,other,adopted,0

Vermont,2008,boy,specYes,over9,white,notAdopted,6

Vermont,2008,boy,specYes,over9,white,adopted,0

Vermont,2008,boy,specYes,over9,black,notAdopted,1

Vermont,2008,boy,specYes,over9,black,adopted,0

Vermont,2008,boy,specYes,over9,hispanic,notAdopted,0

Vermont,2008,boy,specYes,over9,hispanic,adopted,0

Vermont,2008,boy,specYes,over9,other,notAdopted,0

Vermont,2008,boy,specYes,over9,other,adopted,0

Vermont,2008,girl,specNo,under9,white,notAdopted,27

Vermont,2008,girl,specNo,under9,white,adopted,0

Vermont,2008,girl,specNo,under9,black,notAdopted,0

Vermont,2008,girl,specNo,under9,black,adopted,0

Vermont,2008,girl,specNo,under9,hispanic,notAdopted,1

Vermont,2008,girl,specNo,under9,hispanic,adopted,0

Vermont,2008,girl,specNo,under9,other,notAdopted,0

Vermont,2008,girl,specNo,under9,other,adopted,0

Vermont,2008,girl,specNo,over9,white,notAdopted,50

Vermont,2008,girl,specNo,over9,white,adopted,0

Vermont,2008,girl,specNo,over9,black,notAdopted,2

Vermont,2008,girl,specNo,over9,black,adopted,0

Vermont,2008,girl,specNo,over9,hispanic,notAdopted,1

Vermont,2008,girl,specNo,over9,hispanic,adopted,0

Vermont,2008,girl,specNo,over9,other,notAdopted,0

Vermont,2008,girl,specNo,over9,other,adopted,0

Vermont,2008,girl,specYes,under9,white,notAdopted,7

Vermont,2008,girl,specYes,under9,white,adopted,0

Vermont,2008,girl,specYes,under9,black,notAdopted,0

Vermont,2008,girl,specYes,under9,black,adopted,0

Vermont,2008,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2008,girl,specYes,under9,hispanic,adopted,0

Vermont,2008,girl,specYes,under9,other,notAdopted,0

Vermont,2008,girl,specYes,under9,other,adopted,0

Vermont,2008,girl,specYes,over9,white,notAdopted,9

Vermont,2008,girl,specYes,over9,white,adopted,0

Vermont,2008,girl,specYes,over9,black,notAdopted,2

Vermont,2008,girl,specYes,over9,black,adopted,0

Vermont,2008,girl,specYes,over9,hispanic,notAdopted,0

Vermont,2008,girl,specYes,over9,hispanic,adopted,0

Vermont,2008,girl,specYes,over9,other,notAdopted,0

Vermont,2008,girl,specYes,over9,other,adopted,0

Vermont,2009,boy,specNo,under9,white,notAdopted,31

Vermont,2009,boy,specNo,under9,white,adopted,44

Vermont,2009,boy,specNo,under9,black,notAdopted,0

Vermont,2009,boy,specNo,under9,black,adopted,0

Vermont,2009,boy,specNo,under9,hispanic,notAdopted,0

Vermont,2009,boy,specNo,under9,hispanic,adopted,1

Vermont,2009,boy,specNo,under9,other,notAdopted,0

Vermont,2009,boy,specNo,under9,other,adopted,3

Vermont,2009,boy,specNo,over9,white,notAdopted,71

Vermont,2009,boy,specNo,over9,white,adopted,31

Vermont,2009,boy,specNo,over9,black,notAdopted,1

Vermont,2009,boy,specNo,over9,black,adopted,0

Vermont,2009,boy,specNo,over9,hispanic,notAdopted,1

Vermont,2009,boy,specNo,over9,hispanic,adopted,1

Vermont,2009,boy,specNo,over9,other,notAdopted,0

Vermont,2009,boy,specNo,over9,other,adopted,2

Vermont,2009,boy,specYes,under9,white,notAdopted,12

Vermont,2009,boy,specYes,under9,white,adopted,0

Vermont,2009,boy,specYes,under9,black,notAdopted,1

Vermont,2009,boy,specYes,under9,black,adopted,0

Vermont,2009,boy,specYes,under9,hispanic,notAdopted,2

Vermont,2009,boy,specYes,under9,hispanic,adopted,0

Vermont,2009,boy,specYes,under9,other,notAdopted,0

Vermont,2009,boy,specYes,under9,other,adopted,0

Vermont,2009,boy,specYes,over9,white,notAdopted,8

Vermont,2009,boy,specYes,over9,white,adopted,0

Vermont,2009,boy,specYes,over9,black,notAdopted,0

Vermont,2009,boy,specYes,over9,black,adopted,0

Vermont,2009,boy,specYes,over9,hispanic,notAdopted,0

Vermont,2009,boy,specYes,over9,hispanic,adopted,0

Vermont,2009,boy,specYes,over9,other,notAdopted,0

Vermont,2009,boy,specYes,over9,other,adopted,0

Vermont,2009,girl,specNo,under9,white,notAdopted,30

Vermont,2009,girl,specNo,under9,white,adopted,39

Vermont,2009,girl,specNo,under9,black,notAdopted,0

Vermont,2009,girl,specNo,under9,black,adopted,0

Vermont,2009,girl,specNo,under9,hispanic,notAdopted,0

Vermont,2009,girl,specNo,under9,hispanic,adopted,1

Vermont,2009,girl,specNo,under9,other,notAdopted,0

Vermont,2009,girl,specNo,under9,other,adopted,3

Vermont,2009,girl,specNo,over9,white,notAdopted,47

Vermont,2009,girl,specNo,over9,white,adopted,29

Vermont,2009,girl,specNo,over9,black,notAdopted,2

Vermont,2009,girl,specNo,over9,black,adopted,2

Vermont,2009,girl,specNo,over9,hispanic,notAdopted,1

Vermont,2009,girl,specNo,over9,hispanic,adopted,0

Vermont,2009,girl,specNo,over9,other,notAdopted,2

Vermont,2009,girl,specNo,over9,other,adopted,0

Vermont,2009,girl,specYes,under9,white,notAdopted,9

Vermont,2009,girl,specYes,under9,white,adopted,0

Vermont,2009,girl,specYes,under9,black,notAdopted,0

Vermont,2009,girl,specYes,under9,black,adopted,0

Vermont,2009,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2009,girl,specYes,under9,hispanic,adopted,0

Vermont,2009,girl,specYes,under9,other,notAdopted,0

Vermont,2009,girl,specYes,under9,other,adopted,0

Vermont,2009,girl,specYes,over9,white,notAdopted,13

Vermont,2009,girl,specYes,over9,white,adopted,0

Vermont,2009,girl,specYes,over9,black,notAdopted,0

Vermont,2009,girl,specYes,over9,black,adopted,0

Vermont,2009,girl,specYes,over9,hispanic,notAdopted,0

Vermont,2009,girl,specYes,over9,hispanic,adopted,0

Vermont,2009,girl,specYes,over9,other,notAdopted,0

Vermont,2009,girl,specYes,over9,other,adopted,0

Vermont,2010,boy,specNo,under9,white,notAdopted,19

Vermont,2010,boy,specNo,under9,white,adopted,48

Vermont,2010,boy,specNo,under9,black,notAdopted,1

Vermont,2010,boy,specNo,under9,black,adopted,1

Vermont,2010,boy,specNo,under9,hispanic,notAdopted,0

Vermont,2010,boy,specNo,under9,hispanic,adopted,1

Vermont,2010,boy,specNo,under9,other,notAdopted,0

Vermont,2010,boy,specNo,under9,other,adopted,2

Vermont,2010,boy,specNo,over9,white,notAdopted,53

Vermont,2010,boy,specNo,over9,white,adopted,34

Vermont,2010,boy,specNo,over9,black,notAdopted,1

Vermont,2010,boy,specNo,over9,black,adopted,0

Vermont,2010,boy,specNo,over9,hispanic,notAdopted,0

Vermont,2010,boy,specNo,over9,hispanic,adopted,0

Vermont,2010,boy,specNo,over9,other,notAdopted,1

Vermont,2010,boy,specNo,over9,other,adopted,1

Vermont,2010,boy,specYes,under9,white,notAdopted,11

Vermont,2010,boy,specYes,under9,white,adopted,0

Vermont,2010,boy,specYes,under9,black,notAdopted,0

Vermont,2010,boy,specYes,under9,black,adopted,0

Vermont,2010,boy,specYes,under9,hispanic,notAdopted,1

Vermont,2010,boy,specYes,under9,hispanic,adopted,0

Vermont,2010,boy,specYes,under9,other,notAdopted,0

Vermont,2010,boy,specYes,under9,other,adopted,0

Vermont,2010,boy,specYes,over9,white,notAdopted,8

Vermont,2010,boy,specYes,over9,white,adopted,0

Vermont,2010,boy,specYes,over9,black,notAdopted,0

Vermont,2010,boy,specYes,over9,black,adopted,0

Vermont,2010,boy,specYes,over9,hispanic,notAdopted,0

Vermont,2010,boy,specYes,over9,hispanic,adopted,0

Vermont,2010,boy,specYes,over9,other,notAdopted,0

Vermont,2010,boy,specYes,over9,other,adopted,0

Vermont,2010,girl,specNo,under9,white,notAdopted,27

Vermont,2010,girl,specNo,under9,white,adopted,42

Vermont,2010,girl,specNo,under9,black,notAdopted,1

Vermont,2010,girl,specNo,under9,black,adopted,0

Vermont,2010,girl,specNo,under9,hispanic,notAdopted,1

Vermont,2010,girl,specNo,under9,hispanic,adopted,0

Vermont,2010,girl,specNo,under9,other,notAdopted,0

Vermont,2010,girl,specNo,under9,other,adopted,0

Vermont,2010,girl,specNo,over9,white,notAdopted,40

Vermont,2010,girl,specNo,over9,white,adopted,31

Vermont,2010,girl,specNo,over9,black,notAdopted,1

Vermont,2010,girl,specNo,over9,black,adopted,1

Vermont,2010,girl,specNo,over9,hispanic,notAdopted,0

Vermont,2010,girl,specNo,over9,hispanic,adopted,0

Vermont,2010,girl,specNo,over9,other,notAdopted,1

Vermont,2010,girl,specNo,over9,other,adopted,0

Vermont,2010,girl,specYes,under9,white,notAdopted,12

Vermont,2010,girl,specYes,under9,white,adopted,0

Vermont,2010,girl,specYes,under9,black,notAdopted,0

Vermont,2010,girl,specYes,under9,black,adopted,0

Vermont,2010,girl,specYes,under9,hispanic,notAdopted,0

Vermont,2010,girl,specYes,under9,hispanic,adopted,0

Vermont,2010,girl,specYes,under9,other,notAdopted,0

Vermont,2010,girl,specYes,under9,other,adopted,0

Vermont,2010,girl,specYes,over9,white,notAdopted,2

Vermont,2010,girl,specYes,over9,white,adopted,0

